pokemon_id,pokemon_name,species_name,primary_type,secondary_type,is_mono-type,generation,total_stats,is_legendary,is_mythical,is_fully_evolved,is_regional_variant,is_default_form,color,shape,egg_groups,egg_group_1,egg_group_2,capture_rate,growth_rate,height,weight,hp,attack,defense,special-attack,special-defense,speed,egg_bug,egg_ditto,egg_dragon,egg_fairy,egg_flying,egg_ground,egg_humanshape,egg_indeterminate,egg_mineral,egg_monster,egg_no-eggs,egg_plant,egg_water1,egg_water2,egg_water3
817,drizzile,drizzile,water,water,True,8,420,False,False,False,False,True,blue,upright,"['water1', 'ground']",water1,ground,45,medium-slow,7,115,65,60,55,95,55,90,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
818,inteleon,inteleon,water,water,True,8,530,False,False,True,False,True,blue,upright,"['water1', 'ground']",water1,ground,45,medium-slow,19,452,70,85,65,125,65,120,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
819,skwovet,skwovet,normal,normal,True,8,275,False,False,False,False,True,brown,upright,['ground'],ground,ground,255,medium,3,25,70,55,55,35,35,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
820,greedent,greedent,normal,normal,True,8,460,False,False,True,False,True,brown,upright,['ground'],ground,ground,90,medium,6,60,120,95,95,55,75,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
821,rookidee,rookidee,flying,flying,True,8,245,False,False,False,False,True,blue,wings,['flying'],flying,flying,255,medium-slow,2,18,38,47,35,33,35,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
822,corvisquire,corvisquire,flying,flying,True,8,365,False,False,False,False,True,blue,wings,['flying'],flying,flying,120,medium-slow,8,160,68,67,55,43,55,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
823,corviknight,corviknight,flying,steel,False,8,495,False,False,True,False,True,purple,wings,['flying'],flying,flying,45,medium-slow,22,750,98,87,105,53,85,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
824,blipbug,blipbug,bug,bug,True,8,180,False,False,False,False,True,blue,armor,['bug'],bug,bug,255,medium,4,80,25,20,20,25,45,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,dottler,dottler,bug,psychic,False,8,335,False,False,False,False,True,yellow,armor,['bug'],bug,bug,120,medium,4,195,50,35,80,50,90,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,orbeetle,orbeetle,bug,psychic,False,8,505,False,False,True,False,True,red,wings,['bug'],bug,bug,45,medium,4,408,60,45,110,80,120,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,nickit,nickit,dark,dark,True,8,245,False,False,False,False,True,brown,quadruped,['ground'],ground,ground,255,fast,6,89,40,28,28,47,52,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
828,thievul,thievul,dark,dark,True,8,455,False,False,True,False,True,brown,quadruped,['ground'],ground,ground,127,fast,12,199,70,58,58,87,92,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
829,gossifleur,gossifleur,grass,grass,True,8,250,False,False,False,False,True,green,blob,['plant'],plant,plant,190,medium,4,22,40,40,60,40,60,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
830,eldegoss,eldegoss,grass,grass,True,8,460,False,False,True,False,True,green,blob,['plant'],plant,plant,75,medium,5,25,60,50,90,80,120,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
831,wooloo,wooloo,normal,normal,True,8,270,False,False,False,False,True,white,quadruped,['ground'],ground,ground,255,medium,6,60,42,40,55,40,45,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
832,dubwool,dubwool,normal,normal,True,8,490,False,False,True,False,True,white,quadruped,['ground'],ground,ground,127,medium,13,430,72,80,100,60,90,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
833,chewtle,chewtle,water,water,True,8,284,False,False,False,False,True,green,quadruped,"['monster', 'water1']",monster,water1,255,medium,3,85,50,64,50,38,38,44,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
834,drednaw,drednaw,water,rock,False,8,485,False,False,True,False,True,green,quadruped,"['monster', 'water1']",monster,water1,75,medium,10,1155,90,115,90,48,68,74,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
835,yamper,yamper,electric,electric,True,8,270,False,False,False,False,True,yellow,quadruped,['ground'],ground,ground,255,fast,3,135,59,45,50,40,50,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
836,boltund,boltund,electric,electric,True,8,490,False,False,True,False,True,yellow,quadruped,['ground'],ground,ground,45,fast,10,340,69,90,60,90,60,121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
837,rolycoly,rolycoly,rock,rock,True,8,240,False,False,False,False,True,black,ball,['mineral'],mineral,mineral,255,medium-slow,3,120,30,40,50,40,50,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
838,carkol,carkol,rock,fire,False,8,410,False,False,False,False,True,black,legs,['mineral'],mineral,mineral,120,medium-slow,11,780,80,60,90,60,70,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
839,coalossal,coalossal,rock,fire,False,8,510,False,False,True,False,True,black,humanoid,['mineral'],mineral,mineral,45,medium-slow,28,3105,110,80,120,80,90,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
840,applin,applin,grass,dragon,False,8,260,False,False,False,False,True,green,squiggle,"['plant', 'dragon']",plant,dragon,255,slow-then-very-fast,2,5,40,40,80,40,40,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
841,flapple,flapple,grass,dragon,False,8,485,False,False,True,False,True,green,wings,"['plant', 'dragon']",plant,dragon,45,slow-then-very-fast,3,10,70,110,80,95,60,70,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
842,appletun,appletun,grass,dragon,False,8,485,False,False,True,False,True,green,quadruped,"['plant', 'dragon']",plant,dragon,45,slow-then-very-fast,4,130,110,85,80,100,80,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
843,silicobra,silicobra,ground,ground,True,8,315,False,False,False,False,True,green,squiggle,"['ground', 'dragon']",ground,dragon,255,medium,22,76,52,57,75,35,50,46,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
844,sandaconda,sandaconda,ground,ground,True,8,510,False,False,True,False,True,green,squiggle,"['ground', 'dragon']",ground,dragon,120,medium,38,655,72,107,125,65,70,71,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
845,cramorant,cramorant,flying,water,False,8,475,False,False,True,False,True,blue,wings,"['water1', 'flying']",water1,flying,45,medium,8,180,70,85,55,85,95,85,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
846,arrokuda,arrokuda,water,water,True,8,280,False,False,False,False,True,brown,fish,['water2'],water2,water2,255,slow,5,10,41,63,40,40,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
847,barraskewda,barraskewda,water,water,True,8,490,False,False,True,False,True,brown,fish,['water2'],water2,water2,60,slow,13,300,61,123,60,60,50,136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
848,toxel,toxel,electric,poison,False,8,242,False,False,False,False,True,purple,upright,['no-eggs'],no-eggs,no-eggs,75,medium-slow,4,110,40,38,35,54,35,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
849,toxtricity-amped,toxtricity,electric,poison,False,8,502,False,False,True,False,True,purple,upright,['humanshape'],humanshape,humanshape,45,medium-slow,16,400,75,98,70,114,70,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
850,sizzlipede,sizzlipede,fire,bug,False,8,305,False,False,False,False,True,red,tentacles,['bug'],bug,bug,190,medium,7,10,50,65,45,50,50,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,centiskorch,centiskorch,fire,bug,False,8,525,False,False,True,False,True,red,tentacles,['bug'],bug,bug,75,medium,30,1200,100,115,65,90,90,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,clobbopus,clobbopus,fighting,fighting,True,8,310,False,False,False,False,True,brown,tentacles,"['water1', 'humanshape']",water1,humanshape,180,medium-slow,6,40,50,68,60,50,50,32,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
853,grapploct,grapploct,fighting,fighting,True,8,480,False,False,True,False,True,blue,tentacles,"['water1', 'humanshape']",water1,humanshape,45,medium-slow,16,390,80,118,90,70,80,42,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
854,sinistea,sinistea,ghost,ghost,True,8,308,False,False,False,False,True,purple,ball,"['mineral', 'indeterminate']",mineral,indeterminate,120,medium,1,2,40,45,45,74,54,50,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
855,polteageist,polteageist,ghost,ghost,True,8,508,False,False,True,False,True,purple,ball,"['mineral', 'indeterminate']",mineral,indeterminate,60,medium,2,4,60,65,65,134,114,70,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
856,hatenna,hatenna,psychic,psychic,True,8,265,False,False,False,False,True,pink,legs,['fairy'],fairy,fairy,235,slow,4,34,42,30,45,56,53,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
857,hattrem,hattrem,psychic,psychic,True,8,370,False,False,False,False,True,pink,humanoid,['fairy'],fairy,fairy,120,slow,6,48,57,40,65,86,73,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
858,hatterene,hatterene,psychic,fairy,False,8,510,False,False,True,False,True,pink,blob,['fairy'],fairy,fairy,45,slow,21,51,57,90,95,136,103,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
859,impidimp,impidimp,dark,fairy,False,8,265,False,False,False,False,True,pink,humanoid,"['fairy', 'humanshape']",fairy,humanshape,255,medium,4,55,45,45,30,55,40,50,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
860,morgrem,morgrem,dark,fairy,False,8,370,False,False,False,False,True,pink,humanoid,"['fairy', 'humanshape']",fairy,humanshape,120,medium,8,125,65,60,45,75,55,70,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
861,grimmsnarl,grimmsnarl,dark,fairy,False,8,510,False,False,True,False,True,purple,humanoid,"['fairy', 'humanshape']",fairy,humanshape,45,medium,15,610,95,120,65,95,75,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
862,obstagoon,obstagoon,dark,normal,False,8,520,False,False,True,False,True,gray,upright,['ground'],ground,ground,45,medium,16,460,93,90,101,60,81,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
863,perrserker,perrserker,steel,steel,True,8,440,False,False,True,False,True,brown,upright,['ground'],ground,ground,90,medium,8,280,70,110,100,50,60,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
864,cursola,cursola,ghost,ghost,True,8,510,False,False,True,False,True,white,arms,"['water1', 'water3']",water1,water3,30,fast,10,4,60,95,50,145,130,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
865,sirfetchd,sirfetchd,fighting,fighting,True,8,507,False,False,True,False,True,white,wings,"['flying', 'ground']",flying,ground,45,medium,8,1170,62,135,95,68,82,65,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
866,mr-rime,mr-rime,ice,psychic,False,8,520,False,False,True,False,True,purple,humanoid,['humanshape'],humanshape,humanshape,45,medium,15,582,80,85,75,110,100,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
867,runerigus,runerigus,ground,ghost,False,8,483,False,False,True,False,True,gray,blob,"['mineral', 'indeterminate']",mineral,indeterminate,90,medium,16,666,58,95,145,50,105,30,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
868,milcery,milcery,fairy,fairy,True,8,270,False,False,False,False,True,white,ball,"['fairy', 'indeterminate']",fairy,indeterminate,200,medium,2,3,45,40,40,50,61,34,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
869,alcremie,alcremie,fairy,fairy,True,8,495,False,False,True,False,True,white,blob,"['fairy', 'indeterminate']",fairy,indeterminate,100,medium,3,5,65,60,75,110,121,64,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
870,falinks,falinks,fighting,fighting,True,8,470,False,False,True,False,True,yellow,heads,"['fairy', 'mineral']",fairy,mineral,45,medium,30,620,65,100,100,70,60,75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
871,pincurchin,pincurchin,electric,electric,True,8,435,False,False,True,False,True,purple,tentacles,"['water1', 'indeterminate']",water1,indeterminate,75,medium,3,10,48,101,95,91,85,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
872,snom,snom,ice,bug,False,8,185,False,False,False,False,True,white,squiggle,['bug'],bug,bug,190,medium,3,38,30,25,35,45,30,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,frosmoth,frosmoth,ice,bug,False,8,475,False,False,True,False,True,white,bug-wings,['bug'],bug,bug,75,medium,13,420,70,65,60,125,90,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,stonjourner,stonjourner,rock,rock,True,8,470,False,False,True,False,True,gray,legs,['mineral'],mineral,mineral,60,slow,25,5200,100,125,135,20,20,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
875,eiscue-ice,eiscue,ice,ice,True,8,470,False,False,True,False,True,blue,upright,"['water1', 'ground']",water1,ground,60,slow,14,890,75,80,110,65,90,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
876,indeedee-male,indeedee,psychic,normal,False,8,475,False,False,True,False,True,purple,upright,['fairy'],fairy,fairy,30,fast,9,280,60,65,55,105,95,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
877,morpeko-full-belly,morpeko,electric,dark,False,8,436,False,False,True,False,True,yellow,humanoid,"['ground', 'fairy']",ground,fairy,180,medium,3,30,58,95,58,70,58,97,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
878,cufant,cufant,steel,steel,True,8,330,False,False,False,False,True,yellow,quadruped,"['ground', 'mineral']",ground,mineral,190,medium,12,1000,72,80,49,40,49,40,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
879,copperajah,copperajah,steel,steel,True,8,500,False,False,True,False,True,green,quadruped,"['ground', 'mineral']",ground,mineral,90,medium,30,6500,122,130,69,80,69,30,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
880,dracozolt,dracozolt,electric,dragon,False,8,505,False,False,True,False,True,green,upright,['no-eggs'],no-eggs,no-eggs,45,slow,18,1900,90,100,90,80,70,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
881,arctozolt,arctozolt,electric,ice,False,8,505,False,False,True,False,True,blue,upright,['no-eggs'],no-eggs,no-eggs,45,slow,23,1500,90,100,90,90,80,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
882,dracovish,dracovish,water,dragon,False,8,505,False,False,True,False,True,green,legs,['no-eggs'],no-eggs,no-eggs,45,slow,23,2150,90,90,100,70,80,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
883,arctovish,arctovish,water,ice,False,8,505,False,False,True,False,True,blue,fish,['no-eggs'],no-eggs,no-eggs,45,slow,20,1750,90,90,100,80,90,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
884,duraludon,duraludon,steel,dragon,False,8,535,False,False,False,False,True,white,upright,"['mineral', 'dragon']",mineral,dragon,45,medium,18,400,70,95,115,120,50,85,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
885,dreepy,dreepy,dragon,ghost,False,8,270,False,False,False,False,True,green,squiggle,"['indeterminate', 'dragon']",indeterminate,dragon,45,slow,5,20,28,60,30,40,30,82,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
886,drakloak,drakloak,dragon,ghost,False,8,410,False,False,False,False,True,green,arms,"['indeterminate', 'dragon']",indeterminate,dragon,45,slow,14,110,68,80,50,60,50,102,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
887,dragapult,dragapult,dragon,ghost,False,8,600,False,False,True,False,True,green,upright,"['indeterminate', 'dragon']",indeterminate,dragon,45,slow,30,500,88,120,75,100,75,142,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
888,zacian,zacian,fairy,fairy,True,8,660,True,False,True,False,True,blue,quadruped,['no-eggs'],no-eggs,no-eggs,10,slow,28,1100,92,120,115,80,115,138,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
889,zamazenta,zamazenta,fighting,fighting,True,8,660,True,False,True,False,True,red,quadruped,['no-eggs'],no-eggs,no-eggs,10,slow,29,2100,92,120,115,80,115,138,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
890,eternatus,eternatus,poison,dragon,False,8,690,True,False,True,False,True,purple,wings,['no-eggs'],no-eggs,no-eggs,255,slow,200,9500,140,85,95,145,95,130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
891,kubfu,kubfu,fighting,fighting,True,8,385,True,False,False,False,True,gray,upright,['no-eggs'],no-eggs,no-eggs,3,slow,6,120,60,90,60,53,50,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
892,urshifu-single-strike,urshifu,fighting,dark,False,8,550,True,False,True,False,True,gray,humanoid,['no-eggs'],no-eggs,no-eggs,3,slow,19,1050,100,130,100,63,60,97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
893,zarude,zarude,dark,grass,False,8,600,False,True,True,False,True,green,upright,['no-eggs'],no-eggs,no-eggs,3,slow,18,700,105,120,105,70,95,105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
894,regieleki,regieleki,electric,electric,True,8,580,True,False,True,False,True,yellow,humanoid,['no-eggs'],no-eggs,no-eggs,3,slow,12,1450,80,100,50,100,50,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
895,regidrago,regidrago,dragon,dragon,True,8,580,True,False,True,False,True,green,humanoid,['no-eggs'],no-eggs,no-eggs,3,slow,21,2000,200,100,50,100,50,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
896,glastrier,glastrier,ice,ice,True,8,580,True,False,True,False,True,white,quadruped,['no-eggs'],no-eggs,no-eggs,3,slow,22,8000,100,145,130,65,110,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
897,spectrier,spectrier,ghost,ghost,True,8,580,True,False,True,False,True,black,quadruped,['no-eggs'],no-eggs,no-eggs,3,slow,20,445,100,65,60,145,80,130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
898,calyrex,calyrex,psychic,grass,False,8,500,True,False,True,False,True,green,humanoid,['no-eggs'],no-eggs,no-eggs,3,slow,11,77,100,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
899,wyrdeer,wyrdeer,normal,psychic,False,8,525,False,False,True,False,True,gray,quadruped,['ground'],ground,ground,135,slow,18,951,103,105,72,105,75,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
900,kleavor,kleavor,bug,rock,False,8,500,False,False,True,False,True,brown,bug-wings,['bug'],bug,bug,115,medium,18,890,70,135,95,45,70,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,ursaluna,ursaluna,ground,normal,False,8,550,False,False,True,False,True,brown,quadruped,['ground'],ground,ground,75,medium,24,2900,130,140,105,45,80,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
902,basculegion-male,basculegion,water,ghost,False,8,530,False,False,True,False,True,green,fish,['water2'],water2,water2,135,medium,30,1100,120,112,65,80,75,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
903,sneasler,sneasler,fighting,poison,False,8,510,False,False,True,False,True,gray,upright,['ground'],ground,ground,135,medium-slow,13,430,80,130,60,40,80,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
904,overqwil,overqwil,dark,poison,False,8,510,False,False,True,False,True,black,fish,['water2'],water2,water2,135,medium,25,605,85,115,95,65,65,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
905,enamorus-incarnate,enamorus,fairy,flying,False,8,580,True,False,True,False,True,pink,arms,['no-eggs'],no-eggs,no-eggs,3,slow,16,480,74,115,70,135,80,106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
906,sprigatito,sprigatito,grass,grass,True,9,310,False,False,False,False,True,green,quadruped,"['ground', 'plant']",ground,plant,45,medium-slow,4,41,40,61,54,45,45,65,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
907,floragato,floragato,grass,grass,True,9,410,False,False,False,False,True,green,upright,"['ground', 'plant']",ground,plant,45,medium-slow,9,122,61,80,63,60,63,83,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
908,meowscarada,meowscarada,grass,dark,False,9,530,False,False,True,False,True,green,upright,"['ground', 'plant']",ground,plant,45,medium-slow,15,312,76,110,70,81,70,123,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
909,fuecoco,fuecoco,fire,fire,True,9,310,False,False,False,False,True,red,upright,['ground'],ground,ground,45,medium-slow,4,98,67,45,59,63,40,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
910,crocalor,crocalor,fire,fire,True,9,411,False,False,False,False,True,red,upright,['ground'],ground,ground,45,medium-slow,10,307,81,55,78,90,58,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
911,skeledirge,skeledirge,fire,ghost,False,9,530,False,False,True,False,True,red,quadruped,['ground'],ground,ground,45,medium-slow,16,3265,104,75,100,110,75,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
912,quaxly,quaxly,water,water,True,9,310,False,False,False,False,True,white,upright,"['flying', 'water1']",flying,water1,45,medium-slow,5,61,55,65,45,50,45,50,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
913,quaxwell,quaxwell,water,water,True,9,410,False,False,False,False,True,blue,upright,"['flying', 'water1']",flying,water1,45,medium-slow,12,215,70,85,65,65,60,65,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
914,quaquaval,quaquaval,water,fighting,False,9,530,False,False,True,False,True,blue,upright,"['flying', 'water1']",flying,water1,45,medium-slow,18,619,85,120,80,85,75,85,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
915,lechonk,lechonk,normal,normal,True,9,254,False,False,False,False,True,gray,quadruped,['ground'],ground,ground,255,medium,5,102,54,45,40,35,45,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
916,oinkologne-male,oinkologne,normal,normal,True,9,489,False,False,True,False,True,gray,quadruped,['ground'],ground,ground,100,medium,10,1200,110,100,75,59,80,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
917,tarountula,tarountula,bug,bug,True,9,210,False,False,False,False,True,white,armor,['bug'],bug,bug,255,slow-then-very-fast,3,40,35,41,45,29,40,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,spidops,spidops,bug,bug,True,9,404,False,False,True,False,True,green,armor,['bug'],bug,bug,120,slow-then-very-fast,10,165,60,79,92,52,86,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,nymble,nymble,bug,bug,True,9,210,False,False,False,False,True,gray,armor,['bug'],bug,bug,190,medium,2,10,33,46,40,21,25,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,lokix,lokix,bug,dark,False,9,450,False,False,True,False,True,gray,humanoid,['bug'],bug,bug,30,medium,10,175,71,102,78,52,55,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,pawmi,pawmi,electric,electric,True,9,240,False,False,False,False,True,yellow,quadruped,['ground'],ground,ground,190,medium,3,25,45,50,20,40,25,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
922,pawmo,pawmo,electric,fighting,False,9,350,False,False,False,False,True,yellow,upright,['ground'],ground,ground,80,medium,4,65,60,75,40,50,40,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
923,pawmot,pawmot,electric,fighting,False,9,490,False,False,True,False,True,yellow,upright,['ground'],ground,ground,45,medium,9,410,70,115,70,70,60,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
924,tandemaus,tandemaus,normal,normal,True,9,305,False,False,False,False,True,white,heads,"['ground', 'fairy']",ground,fairy,150,fast,3,18,50,50,45,40,45,75,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
925,maushold-family-of-four,maushold,normal,normal,True,9,470,False,False,True,False,True,white,heads,"['ground', 'fairy']",ground,fairy,75,fast,3,23,74,75,70,65,75,111,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
926,fidough,fidough,fairy,fairy,True,9,312,False,False,False,False,True,yellow,quadruped,"['ground', 'mineral']",ground,mineral,190,medium-slow,3,109,37,55,70,30,55,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
927,dachsbun,dachsbun,fairy,fairy,True,9,477,False,False,True,False,True,brown,quadruped,"['ground', 'mineral']",ground,mineral,90,medium-slow,5,149,57,80,115,50,80,95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
928,smoliv,smoliv,grass,normal,False,9,260,False,False,False,False,True,green,legs,['plant'],plant,plant,255,medium-slow,3,65,41,35,45,58,51,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
929,dolliv,dolliv,grass,normal,False,9,354,False,False,False,False,True,green,humanoid,['plant'],plant,plant,120,medium-slow,6,119,52,53,60,78,78,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
930,arboliva,arboliva,grass,normal,False,9,510,False,False,True,False,True,green,humanoid,['plant'],plant,plant,45,medium-slow,14,482,78,69,90,125,109,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
931,squawkabilly-green-plumage,squawkabilly,normal,flying,False,9,417,False,False,True,False,True,green,wings,['flying'],flying,flying,190,slow-then-very-fast,6,24,82,96,51,45,51,92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
932,nacli,nacli,rock,rock,True,9,280,False,False,False,False,True,brown,ball,['mineral'],mineral,mineral,255,medium-slow,4,160,55,55,75,35,35,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
933,naclstack,naclstack,rock,rock,True,9,355,False,False,False,False,True,brown,quadruped,['mineral'],mineral,mineral,120,medium-slow,6,1050,60,60,100,35,65,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
934,garganacl,garganacl,rock,rock,True,9,500,False,False,True,False,True,brown,humanoid,['mineral'],mineral,mineral,45,medium-slow,23,2400,100,100,130,45,90,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
935,charcadet,charcadet,fire,fire,True,9,255,False,False,False,False,True,red,humanoid,['humanshape'],humanshape,humanshape,90,slow,6,105,40,50,40,50,40,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
936,armarouge,armarouge,fire,psychic,False,9,525,False,False,True,False,True,red,humanoid,['humanshape'],humanshape,humanshape,25,slow,15,850,85,60,100,125,80,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
937,ceruledge,ceruledge,fire,ghost,False,9,525,False,False,True,False,True,blue,humanoid,['humanshape'],humanshape,humanshape,25,slow,16,620,75,125,80,60,100,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
938,tadbulb,tadbulb,electric,electric,True,9,272,False,False,False,False,True,yellow,ball,['water1'],water1,water1,190,medium,3,4,61,31,41,59,35,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
939,bellibolt,bellibolt,electric,electric,True,9,495,False,False,True,False,True,green,humanoid,['water1'],water1,water1,50,medium,12,1130,109,64,91,103,83,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
940,wattrel,wattrel,electric,flying,False,9,280,False,False,False,False,True,black,wings,"['water1', 'flying']",water1,flying,180,medium-slow,4,36,40,40,35,55,40,70,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
941,kilowattrel,kilowattrel,electric,flying,False,9,490,False,False,True,False,True,yellow,wings,"['water1', 'flying']",water1,flying,90,medium-slow,14,386,70,70,60,105,60,125,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
